trial	onset	masked	operant	practice	catch	contrast	stimulus_position	event_t	event_angle	resp_angle	overest_t	overest_angle	initial_offset_angle	aware
35	1385.4713649749756	True	False	False	False	0.0	lower_right	3.51951003074646	-4.266659868319289	-3.977036692535962	-0.11800309775331697	-0.2896231757833272	0.9952543382107452	False
36	1400.3339490890503	True	False	False	False	0.0	lower_right	3.040968179702759	-0.8265493925122414	-0.9872664969483306	0.0654820393226751	0.1607171044360891	0.9621568322961926	False
37	1414.6961059570312	True	False	False	False	0.0	lower_right	3.193847894668579	-3.950859012748917	-4.190353769862678	0.09757894256447455	0.23949475711376067	-0.8837666880257049	False
38	1428.574537038803	True	False	False	False	0.0	lower_right	3.8529279232025146	-3.7885860768145534	-3.6532743594589174	-0.05513095340903134	-0.13531171735563596	0.834806956631511	False
39	1443.587338924408	True	False	False	False	0.0	lower_right	2.871238946914673	-0.06096030306795708	-6.144300975427808	-0.08142402939380622	-0.19984463481973513	0.9791068750656098	False
40	1456.9818251132965	True	False	False	False	0.0	lower_right	3.2556211948394775	-5.82165347999454	-5.42995017331454	-0.15959428475792004	-0.3917033066799993	0.8089460809848775	False
41	1469.5591731071472	True	False	False	True	0.0	lower_right	4.645173072814941	-0.11220233717968142	-0.06049895755953819	-0.021065852009222518	-0.05170337962014315	-0.8011899384442712	True
42	1485.4058640003204	True	False	False	False	0.0	lower_right	3.899336099624634	-5.0243149889057745	-5.947730356159926	0.3762332677773214	0.9234153672541519	0.8560023466931219	False
43	1503.8882660865784	True	False	False	False	0.0	lower_right	3.4961299896240234	-5.697382502413993	-5.578447614161332	-0.048458432951022604	-0.11893488825266108	0.9288767442562478	True
44	1518.0000839233398	True	False	False	False	0.0	lower_right	3.4227919578552246	-1.5937809586799627	-1.5220332979438154	-0.029232626845281655	-0.07174766073614736	-0.9713592750261058	False
45	1535.3481121063232	True	False	False	False	0.0	lower_right	3.49686598777771	-0.9360441443817411	-1.1312287522919589	0.07952536362077331	0.19518460791021752	0.8663300973066427	True
46	1551.945466041565	True	False	False	False	0.0	lower_right	3.835400104522705	-5.829453943608462	-5.785241215598237	-0.01801388597863609	-0.04421272801022447	-0.8148165132057148	False
47	1568.1584830284119	True	False	False	False	0.0	lower_right	4.042328119277954	-0.5628027500424331	-6.1672174023009045	-0.2765560446884315	-0.6787706549211148	0.8996638883766384	False
48	1581.5705180168152	True	False	False	False	0.0	lower_right	3.6802430152893066	-3.874047977472351	-4.065333843479188	0.07793687326362111	0.1912858660068366	-0.9091888747372885	False
