trial	onset	masked	operant	practice	catch	contrast	stimulus_position	event_t	event_angle	resp_angle	overest_t	overest_angle	initial_offset_angle	aware
1	897.7338960170746	True	True	True	False	0.11033318939921175	upper_left	8.537239074707031	-0.07401497932027468	-2.524654071501831	0.99848019265262	2.4506390921815564	-1.0086971515690397	False
2	942.263808965683	True	True	True	False	0.11033318939921175	upper_left	3.8938519954681396	-5.901298193784356	-0.4258838664221596	0.3291155054697502	0.8077709798173895	-0.8077709798173899	False
3	984.2493441104889	True	True	True	True	0.11033318939921175	upper_left	3.2459681034088135	-3.136011832009827	-3.3781891358400475	0.09867191042367328	0.2421773038302204	0.9236480949629049	False
4	1003.7324969768524	True	True	True	False	0.11033318939921175	upper_left	2.901312828063965	-3.782929158680913	-3.8229104309547286	0.016289835810510554	0.03998127227381554	0.8435916615483426	False
5	1021.6314361095428	True	True	True	False	0.11033318939921175	upper_left	2.89206600189209	-4.529602009750316	-4.614799660579547	0.03471264580938109	0.08519765082923136	-0.9258191225905298	False
6	1045.6501290798187	True	True	False	False	0.11033318939921175	upper_left	3.7179110050201416	-4.650470504899341	-4.61474752911646	-0.014554849735161798	-0.03572297578288097	0.9622473716657943	False
7	1062.0317640304565	True	True	False	False	0.11033318939921175	upper_left	3.3233659267425537	-3.7902715210689815	-3.8217302094667396	0.012817422749928604	0.03145868839775812	-0.9395753148260347	False
8	1077.8284749984741	True	True	False	False	0.11033318939921175	upper_left	3.6004719734191895	-4.563450750655255	-4.62975420035468	0.027014455715093248	0.06630344969942481	0.9583957166081719	True
9	1093.3748891353607	True	True	False	False	0.11033318939921175	upper_left	6.300971984863281	-4.562312402577928	-4.73064252106896	0.0685838602984761	0.1683301184910322	-0.9660001281915345	False
10	1113.7921500205994	True	True	False	False	0.11033318939921175	upper_left	3.911389112472534	-4.809930042925	-4.933755811281921	0.05045115677735941	0.12382576835692127	-0.9153598549058806	False
11	1128.9216861724854	True	True	False	False	0.11033318939921175	upper_left	7.6192638874053955	-4.725331333353001	-4.808016511388766	0.033688972300353205	0.08268517803576536	0.7947518326347917	False
12	1148.6384160518646	True	True	False	False	0.11033318939921175	upper_left	5.682761907577515	-4.5111770517180165	-4.7436763939138435	0.09472875411476467	0.23249934219582702	-0.8338198110469743	False
13	1176.111545085907	True	True	False	False	0.11033318939921175	upper_left	4.443036079406738	-4.745782800474905	-4.984700753878411	0.09734393159057186	0.2389179534035062	0.8594122907225776	False
14	1193.8432400226593	True	True	False	False	0.11033318939921175	upper_left	5.09835410118103	-4.619320759878004	-4.827152053932414	0.08467808711153808	0.2078312940544098	0.8352756417078003	False
15	1210.957869052887	True	True	False	False	0.11033318939921175	upper_left	6.823696851730347	-4.571663449618478	-4.738514639386843	0.06798129052774217	0.16685118976836577	-0.9952008152265789	False
16	1230.1738591194153	True	True	False	False	0.11033318939921175	upper_left	3.0408220291137695	-4.1938908040086105	-4.1797912839062565	-0.005744661297953728	-0.014099520102353935	-1.0044637230536713	False
17	1245.1866011619568	True	True	False	False	0.11033318939921175	upper_left	7.849915027618408	-3.8284766689380745	-3.8826084472382134	0.02205527064274357	0.05413177830013893	1.0319266195229306	False
18	1265.070240020752	True	True	False	False	0.11033318939921175	upper_left	4.244457960128784	-4.194810296787376	-4.421744116189668	0.09246115612825134	0.22693381940229163	0.9879789646031458	False
19	1282.2512531280518	True	True	False	False	0.11033318939921175	upper_left	7.386555194854736	-3.7042913604702825	-3.8585668064084766	0.06285747153605134	0.1542754459381941	-0.866042531517114	True
20	1300.4333431720734	True	True	False	False	0.11033318939921175	upper_left	4.162390947341919	-4.134249731054435	-4.343811714242908	0.08538323330198043	0.20956198318847274	-0.7924746825849929	True
21	1314.9122231006622	True	True	False	False	0.11033318939921175	upper_left	4.420094013214111	-4.043470588474214	-4.27697391643826	0.09513781471714791	0.23350332796404594	0.8648269161620888	False
