trial	onset	masked	operant	practice	catch	contrast	stimulus_position	event_t	event_angle	resp_angle	overest_t	overest_angle	initial_offset_angle	aware
30	3005.2739090919495	False	False	False	False	0.0	lower_left	3.714107036590576	-1.633856264993292	-1.5777336070065562	-0.022866428001394695	-0.05612265798673555	-0.8274502758354072	n/a
31	3020.2197999954224	False	False	False	False	0.0	lower_left	3.2623629570007324	-1.533153530784963	-1.5321012892050867	-0.0004287217888363172	-0.0010522415798766005	-0.7904818449691233	n/a
32	3034.6989300251007	False	False	False	False	0.0	lower_left	3.4258041381835938	-1.5551425829222012	-1.6020974871171207	0.019131149068871124	0.04695490419491932	-0.8753045296531786	n/a
33	3049.0777139663696	False	False	False	False	0.0	lower_left	2.99800705909729	-1.5793919573033754	-1.5157128336472854	-0.025945209092164655	-0.0636791236560903	1.0086112889936418	n/a
34	3063.039386987686	False	False	False	False	0.0	lower_left	3.135906934738159	-1.6237781963424125	-1.5462440570648832	-0.03159025030244921	-0.07753413927752906	-0.8919417186662113	n/a
35	3077.83868598938	False	False	False	False	0.0	lower_left	3.2641940116882324	-1.5893696374948325	-1.6097170667624598	0.008290288504718323	0.020347429267627337	0.9000410434637544	n/a
36	3092.2474250793457	False	False	False	False	0.0	lower_left	2.9331068992614746	-1.5632319018215606	-1.512256438688897	-0.020769272150942913	-0.050975463132663545	-0.9859955494780459	n/a
37	3106.8595049381256	False	False	False	False	0.0	lower_left	4.130740165710449	-1.6312320508303113	-1.5863172579874991	-0.01829993292513803	-0.04491479284281219	0.9100799572103109	n/a
38	3121.9890398979187	False	False	False	False	0.0	lower_left	4.6316001415252686	-1.5161731674635845	-1.5680035092760363	0.02111758106008134	0.05183034181245194	-0.8249566589068247	n/a
39	3137.185198068619	False	False	False	False	0.0	lower_left	2.6386759281158447	-1.7137461191174046	-1.5774472709578986	-0.05553314668113177	-0.13629884815950621	1.0075999356785472	n/a
40	3152.4815769195557	False	False	False	False	0.0	lower_left	5.625914096832275	-1.8407069607985016	-1.557374702431486	-0.11543994740864139	-0.2833322583670155	-1.0297552960631198	n/a
41	3169.9298939704895	False	False	False	False	0.0	lower_left	2.963937997817993	-0.18033509680894166	-5.9132974019572755	-0.22418101907490762	-0.5502230020312524	-0.842631553368893	n/a
42	3184.50856089592	False	False	False	False	0.0	lower_left	3.0124309062957764	-2.1591924778478018	-2.320213636562119	0.06560592218052656	0.1610211587143171	0.8759498538963846	n/a
43	3200.9389610290527	False	False	False	False	0.0	lower_left	3.527535915374756	-5.142213975117736	-5.259617619678483	0.04783454814424795	0.11740364456074737	-0.9518891931705031	n/a
44	3214.26700091362	False	False	False	False	0.0	lower_left	3.4119441509246826	-0.08724135148296064	-6.138494580543273	-0.09449762993730111	-0.23193207811927508	0.9498350868497258	n/a
45	3227.211179971695	False	False	False	False	0.0	lower_left	3.54982590675354	-1.7592447597170668	-1.6049888479754828	-0.06284951258833982	-0.15425591174158404	0.8537511510174342	n/a
1	3252.507658958435	False	True	True	False	0.18910235752653182	lower_left	3.117579936981201	-3.3891166489550972	-3.0890084807792135	-0.12227506797426106	-0.3001081681758837	0.8093897897539333	n/a
2	3269.3471159934998	False	True	True	False	0.18910235752653182	lower_left	3.6347029209136963	-1.5821529775137257	-1.5434387872822881	-0.01577358014242107	-0.038714190231437406	-0.8816742824999604	n/a
3	3287.2119538784027	False	True	True	False	0.18910235752653182	lower_left	2.998538017272949	-5.503594432922237	-5.6410174701327325	0.055991182506884556	0.1374230372104952	-0.7878308912739816	n/a
4	3302.3582639694214	False	True	True	False	0.18910235752653182	lower_left	3.2114899158477783	-2.447975890661424	-2.338469017902188	-0.04461711386154917	-0.1095068727592361	-0.7863379073660078	n/a
5	3318.722133874893	False	True	True	False	0.18910235752653182	lower_left	3.6172099113464355	-1.7344671821264015	-1.6976246317788068	-0.01501100545006519	-0.03684255034759465	-0.9203614612930655	n/a
6	3341.1259350776672	False	True	False	False	0.18910235752653182	lower_left	2.9772520065307617	-1.5736835907783409	-1.5939039555037253	0.008238517752744697	0.020220364725384243	0.8694884922482845	n/a
7	3355.1858990192413	False	True	False	False	0.18910235752653182	lower_left	2.909467935562134	-1.735964833992876	-1.6523803156239045	-0.03405539651680544	-0.0835845183689714	-0.8736194932716873	n/a
8	3369.7483279705048	False	True	False	False	0.18910235752653182	lower_left	2.924448013305664	-3.487250245579985	-3.3155789288817443	-0.06994518691742534	-0.17167131669824087	-0.8407560033062919	n/a
9	3383.8266439437866	False	True	False	False	0.18910235752653182	lower_left	2.949932813644409	-4.917775506620402	-4.681864693538743	-0.09611871239878211	-0.2359108130816594	0.8065516661750958	n/a
10	3397.9553248882294	False	True	False	False	0.18910235752653182	lower_left	3.652472972869873	-4.870155668961495	-4.765762988238104	-0.04253340456893848	-0.10439268072339036	-0.8896268698264658	n/a
11	3411.8838970661163	False	True	False	False	0.18910235752653182	lower_left	2.9416258335113525	-6.0420877621732565	-6.146952258490155	0.04272563953581131	0.10486449631689876	0.9689220552030079	n/a
12	3425.011519908905	False	True	False	False	0.18910235752653182	lower_left	4.068652153015137	-1.6774239351277611	-1.557660339684788	-0.04879607863605029	-0.11976359544297299	-0.9172074171677379	n/a
13	3439.9574689865112	False	True	False	False	0.18910235752653182	lower_left	3.975313186645508	-1.8064945092458604	-1.5685331178668058	-0.09695419315968437	-0.2379613913790548	-0.8603688527470845	n/a
14	3455.720738887787	False	True	False	False	0.18910235752653182	lower_left	3.1702771186828613	-1.7297954680295924	-1.593948765143079	-0.0553489261238391	-0.13584670288651335	1.0194196367086397	n/a
15	3469.5819869041443	False	True	False	False	0.18910235752653182	lower_left	4.033866882324219	-1.597249506454478	-1.5282264450445469	-0.02812252521145846	-0.06902306140993097	-0.8575013344730096	n/a
16	3484.661789894104	False	True	False	False	0.18910235752653182	lower_left	3.425632953643799	-1.7364268609004991	-1.6122602874935161	-0.05059001324673031	-0.124166573406983	0.9095647368044286	n/a
17	3499.4743230342865	False	True	False	False	0.18910235752653182	lower_left	7.348381042480469	-3.079598967502447	-2.8911195880878093	-0.07679340775611491	-0.18847937941463755	0.9370620039028548	n/a
18	3517.839874982834	False	True	False	False	0.18910235752653182	lower_left	2.899364948272705	-1.401593302012681	-1.5235702182075301	0.049697866638121146	0.12197691619484896	-0.8521517712284209	n/a
19	3530.834286928177	False	True	False	False	0.18910235752653182	lower_left	3.980778932571411	-1.6018722227863131	-1.570582014532655	-0.012748777763697958	-0.031290208253658136	-1.017952650660139	n/a
20	3546.647444963455	False	True	False	False	0.18910235752653182	lower_left	3.0818710327148438	-3.401704437440075	-3.2224373427685484	-0.0730399852817823	-0.17926709467152646	0.9646652580690006	n/a
21	3560.1922850608826	False	True	False	False	0.18910235752653182	lower_left	2.896544933319092	-1.730535636050315	-1.5904608689053161	-0.05707159447954634	-0.1400747671449989	-0.7864496287379438	n/a
22	3573.7203500270844	False	True	False	False	0.18910235752653182	lower_left	2.906602144241333	-1.6939645200281093	-1.6520612477777374	-0.017072929050552733	-0.04190327225037205	0.9991072838910088	n/a
23	3587.581713914871	False	True	False	False	0.18910235752653182	lower_left	7.4935691356658936	-3.0503905514809517	-3.119270972515655	0.028064408294205367	0.06888042103470315	-0.9647252011599459	n/a
24	3605.530387878418	False	True	False	False	0.18910235752653182	lower_left	2.8881330490112305	-1.5141143624522024	-1.5710896252010533	0.023213810433124128	0.056975262748850675	-0.7994219640855099	n/a
25	3618.491415977478	False	True	False	False	0.18910235752653182	lower_left	3.263676166534424	-1.7841392342220903	-1.5404994984491152	-0.09926775880159294	-0.24363973577297493	-0.8976419704139627	n/a
26	3633.7376148700714	False	True	False	False	0.18910235752653182	lower_left	3.2020769119262695	-3.466887890394549	-3.3570920556711026	-0.044734847557471404	-0.10979583472344645	1.0240483843033183	n/a
27	3648.9668459892273	False	True	False	False	0.18910235752653182	lower_left	3.0876810550689697	-5.387622693907807	-5.479525726237751	0.03744466401393861	0.09190303232994346	0.9573398265837937	n/a
