trial	onset	masked	operant	practice	catch	contrast	stimulus_position	event_t	event_angle	resp_angle	overest_t	overest_angle	initial_offset_angle	aware
1	2339.8783419132233	False	False	True	False	0.0	lower_right	3.202755928039551	-2.2946952333490307	-2.3182204298422575	0.009585027351309236	0.02352519649322682	-0.9009622071638421	n/a
2	2356.0866429805756	False	False	True	False	0.0	lower_right	3.0420470237731934	-0.38248115063178467	-0.4991126561851209	0.04751995041040197	0.11663150555333601	-1.0186122088300902	n/a
3	2372.268835067749	False	False	True	False	0.0	lower_right	2.731822967529297	-4.564458032524823	-4.3093892359482	-0.10392437709739688	-0.25506879657662296	0.8011659570639065	n/a
4	2385.62722492218	False	False	True	False	0.0	lower_right	2.985893964767456	-5.8841588010695345	-5.876668484992814	-0.003051829322062594	-0.007490316076720127	-0.9803933113216154	n/a
5	2400.791584968567	False	False	True	False	0.0	lower_right	3.201282024383545	-0.16864966879887877	-6.11868233673372	-0.1357385967101748	-0.33315263924474436	-1.0106145309430672	n/a
6	2421.6345241069794	False	False	False	False	0.0	lower_right	3.0334599018096924	-0.859715653167596	-0.735125510624182	-0.05076259083854892	-0.12459014254341394	1.0265708458201628	n/a
7	2435.1868529319763	False	False	False	False	0.0	lower_right	3.0383589267730713	-5.025102610373296	-5.137016221068675	0.04559770711406487	0.11191361069537908	-0.8850399277897121	n/a
8	2447.7643439769745	False	False	False	False	0.0	lower_right	3.2552621364593506	-1.7123329322115588	-1.7608920227886629	0.01978475340132656	0.04855909057710406	-0.8953164854899971	n/a
9	2461.6257979869843	False	False	False	False	0.0	lower_right	2.861668825149536	-3.6675946580006857	-3.548098677431346	-0.04868704252729211	-0.11949598056933963	0.8067193735421294	n/a
10	2474.436935901642	False	False	False	False	0.0	lower_right	2.9139769077301025	-4.754853880560205	-4.210553092553552	-0.22176809200658582	-0.5443007880066526	-0.9590003841212161	n/a
11	2490.2501590251923	False	False	False	False	0.0	lower_right	2.921962022781372	-2.3795213124277144	-2.318622594438841	-0.02481236990947471	-0.060898717988873585	-0.7981305232271139	n/a
12	2503.7113449573517	False	False	False	False	0.0	lower_right	2.8576319217681885	-4.7436573239368265	-4.500350945274548	-0.09913193689571875	-0.2433063786622789	0.9857530799989171	n/a
13	2517.623111963272	False	False	False	False	0.0	lower_right	3.1415791511535645	-4.9712496694696355	-5.106007043551498	0.05490509364022306	0.13475737408186284	-0.7913011512968914	n/a
14	2530.384124994278	False	False	False	False	0.0	lower_right	2.7258660793304443	-3.001878579696611	-2.599669064433697	-0.16387489923248105	-0.40220951526291415	0.8562678284770788	n/a
15	2544.2622339725494	False	False	False	False	0.0	lower_right	2.8763859272003174	-3.2848893533947088	-2.9093466639139436	-0.15300985695459457	-0.3755426894807652	0.848008772149558	n/a
16	2557.006453037262	False	False	False	False	0.0	lower_right	3.0032927989959717	-1.5746406507814714	-1.2634536432989487	-0.12678899319505427	-0.3111870074825225	-0.8300946987044049	n/a
17	2573.2036080360413	False	False	False	False	0.0	lower_right	2.945497989654541	-1.4342008678238738	-0.9898434877557394	-0.18104748425525155	-0.4443573800681344	1.0456778489193037	n/a
18	2586.4983689785004	False	False	False	False	0.0	lower_right	2.7342021465301514	-2.8823727233391647	-2.66945147161798	-0.08675192243389519	-0.21292125172118492	-1.038807071193539	n/a
19	2601.543834924698	False	False	False	False	0.0	lower_right	3.0714058876037598	-4.859143370519486	-4.549652794455463	-0.12609780485362537	-0.3094905760640225	1.0212576616429438	n/a
20	2615.2389669418335	False	False	False	False	0.0	lower_right	2.8699469566345215	-3.801216776395323	-3.9390594594285293	0.0561621615968874	0.13784268303320646	-0.8189301528544085	n/a
21	2628.917333126068	False	False	False	False	0.0	lower_right	2.789391040802002	-0.8648695518232292	-0.8418222682423422	-0.009390308113251365	-0.023047283580886813	0.8943483710999287	n/a
22	2644.663516998291	False	False	False	False	0.0	lower_right	2.7594940662384033	-4.377888856922179	-4.2697844592086485	-0.04404569412116627	-0.10810439771353053	-1.0209054621702565	n/a
23	2659.2427549362183	False	False	False	False	0.0	lower_right	2.872925043106079	-4.637282738841493	-4.443338073785769	-0.07902016545259617	-0.1939446650557235	-0.9350651948280639	n/a
24	2673.738408088684	False	False	False	False	0.0	lower_right	2.9625320434570312	-5.89838956230815	-5.935975899221943	0.01531405136012167	0.037586336913792984	0.8521225200598437	n/a
25	2687.200168132782	False	False	False	False	0.0	lower_right	3.0007400512695312	-6.219588041711699	-6.03950882581317	-0.0733708732374104	-0.1800792158985285	0.8427589162650994	n/a
26	2700.4605469703674	False	False	False	False	0.0	lower_right	2.930328130722046	-0.47210039537993254	-0.25802902896093344	-0.08722052131845147	-0.21407136641899926	0.8153918352701576	n/a
27	2713.1050250530243	False	False	False	False	0.0	lower_right	2.9666171073913574	-5.666333823865547	-5.681973791106524	0.0063722959262635616	0.015639967240976382	0.8556611202780334	n/a
28	2726.8351790905	False	False	False	False	0.0	lower_right	2.9309210777282715	-6.177146667728228	-6.037159529985661	-0.057035891048999934	-0.1399871377425672	-1.025838261050508	n/a
29	2740.662619113922	False	False	False	False	0.0	lower_right	2.674315929412842	-3.783727873004795	-3.7195881799713884	-0.026132861938338473	-0.06413969303340661	0.9477126268555649	n/a
30	2754.2730391025543	False	False	False	False	0.0	lower_right	2.9397799968719482	-4.139939325681148	-4.064423025206728	-0.030768108811562937	-0.07551630047441993	-0.9921343278939444	n/a
31	2768.83539891243	False	False	False	False	0.0	lower_right	2.7044639587402344	-0.1652272968140931	-0.28739822182645225	0.04977691294163521	0.12217092501235927	-0.8278020874397517	n/a
32	2782.8468511104584	False	False	False	False	0.0	lower_right	2.934331178665161	-6.253237225134278	-6.14343692858304	-0.04473666546965879	-0.10980029655123769	-0.9946658707264158	n/a
