trial	onset	masked	operant	practice	catch	contrast	stimulus_position	event_t	event_angle	resp_angle	overest_t	overest_angle	initial_offset_angle	aware
23	1102.041759967804	True	False	False	False	0.0	lower_right	2.920931100845337	-4.840931335144749	-5.407026881028895	0.23064807523780295	0.5660955458841466	-0.805396548794297	False
24	1114.2187020778656	True	False	False	True	0.0	lower_right	2.978555917739868	-4.245336885285884	-4.114153474776282	-0.0534489298796963	-0.13118341050960147	0.9043097276039814	True
25	1127.746845960617	True	False	False	False	0.0	lower_right	2.702120065689087	-4.810184838705871	-4.414828403632244	-0.16108270316840392	-0.3953564350736274	0.7880555167723357	False
26	1139.0555229187012	True	False	False	False	0.0	lower_right	2.883143186569214	-6.233199480857244	-0.1656656210658039	0.08786430422206795	0.21565144738814634	-0.9703699950278799	False
27	1152.5177400112152	True	False	False	False	0.0	lower_right	3.9258852005004883	-3.331278527764441	-3.504977280079778	0.0707712385020944	0.1736987523153366	-0.7934269906211473	False
28	1165.6622369289398	True	False	False	False	0.0	lower_right	3.2161028385162354	-0.9644272535541427	-0.710991110818607	-0.10325917407872931	-0.2534361427355356	0.8486206884351631	False
29	1179.6239731311798	True	False	False	False	0.0	lower_right	2.5867700576782227	-4.623778847736187	-4.577455466312982	-0.018873843543640002	-0.046323381423205134	-0.8188417829442624	True
30	1192.5340979099274	True	False	False	False	0.0	lower_right	3.2338671684265137	-1.1807018038178487	-1.4079331382932583	0.09258237467425096	0.22723133447540977	0.8220115244383654	False
31	1207.5476140975952	True	False	False	False	0.0	lower_right	3.477855920791626	-3.2881484973254222	-3.420763029263274	0.05403202120634148	0.13261453193785178	-0.795294232304465	True
32	1220.9756181240082	True	False	False	False	0.0	lower_right	2.923578977584839	-4.503268134942084	-4.248522002126563	-0.10379291205410443	-0.2547461328155203	0.9542413720913773	True
33	1234.0365929603577	True	False	False	False	0.0	lower_right	3.752340078353882	-5.315415289522818	-5.5191396753909565	0.0830047821805438	0.20372438586813857	-0.976850702962471	False
34	1247.3645839691162	True	False	False	False	0.0	lower_right	3.388005018234253	-4.777580540914542	-5.452306340650341	0.2749080224245367	0.6747257997357989	-0.7974442627666456	False
35	1259.8584189414978	True	False	False	False	0.0	lower_right	6.873042106628418	-4.683822029526083	-4.92167842057014	0.09691141217449069	0.23785639104405654	-0.7900894746828654	False
36	1275.9887521266937	True	False	False	False	0.0	lower_right	5.725758075714111	-3.5931860976393635	-4.164555041591894	0.23279665090365798	0.5713689439525309	-0.8352136394688511	False
37	1290.8179409503937	True	False	False	False	0.0	lower_right	3.0539379119873047	-4.688361088616667	-5.043315207364917	0.14462131857820554	0.35495411874824967	-1.0114978959632783	False
38	1303.7460749149323	True	False	False	False	0.0	lower_right	3.630033016204834	-4.134902831045833	-4.057392436868447	-0.03158057567829056	-0.07751039417738603	-0.830606232250878	False
39	1317.9075429439545	True	False	False	False	0.0	lower_right	3.187385082244873	-5.342500935743759	-5.606118251625597	0.10740735720246304	0.263617315881838	-0.9937921709153761	False
40	1330.4346659183502	True	False	False	False	0.0	lower_right	3.710547924041748	-4.803645451006609	-5.044673215348293	0.09820354590046076	0.24102776434168405	-0.9589307730721359	False
41	1344.4635050296783	True	False	False	False	0.0	lower_right	3.5569140911102295	-1.9428477885597566	-1.9891737506027853	0.018874894982746995	0.046325962043028746	-0.8869474338043872	False
42	1358.6251180171967	True	False	False	True	0.0	lower_right	5.728823900222778	-5.200696242122208	-5.566570033344402	0.14907039339720782	0.3658737912221941	0.7876797612677626	True
43	1375.5894451141357	True	False	False	False	0.0	lower_right	5.761552095413208	-3.150726718688093	-3.4832105753997733	0.13546611019243862	0.3324838567116801	-1.019707249684458	False
44	1391.0024991035461	True	False	False	False	0.0	lower_right	3.3541908264160156	-3.3586278116500567	-3.573931681251318	0.08772268829146519	0.21530386960126124	0.9689292986464925	False
45	1405.831619977951	True	False	False	False	0.0	lower_right	3.341235876083374	-6.255761693898954	-6.214876256438886	-0.016658225848945406	-0.040885437460067564	0.8630991397667391	False
46	1419.309741973877	True	False	False	False	0.0	lower_right	3.2016100883483887	-0.06624544915541541	-6.204901913331938	-0.058886348245222736	-0.144528843003064	-0.8188110917891138	False
47	1433.938637971878	True	False	False	False	0.0	lower_right	3.0037989616394043	-5.480447351858029	-5.520688825456041	0.016395851367489694	0.040241473598012334	-0.9790377157839943	False
48	1447.8337869644165	True	False	False	False	0.0	lower_right	2.728925943374634	-0.20406632654166224	-0.3851907553380336	0.07379673128355464	0.18112442879637136	-0.831532282859881	False
49	1460.0940709114075	True	False	False	True	0.0	lower_right	6.032285928726196	-2.602649451979091	-2.4929141252954388	-0.04471019436417849	-0.10973532668365227	0.8276383354141479	True
50	1478.3427879810333	True	False	False	False	0.0	lower_right	4.902637958526611	-4.916058941212139	-5.186672831136369	0.1102580179219643	0.2706138899242303	-0.8105751272599548	False
1	1499.729789018631	True	True	True	False	0.12277810323274337	lower_right	4.111083030700684	-4.552001070402451	-4.478283695519616	-0.03003516058716523	-0.07371737488283436	-1.0430206386978678	True
2	1563.831964969635	True	True	True	False	0.12277810323274337	lower_right	2.83278489112854	-2.042980067068344	-2.3243410582853783	0.11463678091629156	0.2813609912170345	-1.036079538856795	False
3	1582.4139358997345	True	True	True	False	0.12277810323274337	lower_right	5.237929105758667	-1.5443836123845505	-1.1865247777012997	-0.14580480632049858	-0.35785883468325075	0.8487326868066544	False
4	1602.0639610290527	True	True	True	False	0.12277810323274337	lower_right	6.660253047943115	-1.4478086512992645	-1.2448056385325117	-0.08271086833760218	-0.2030030127667528	0.8534108668302625	False
5	1622.3143999576569	True	True	True	True	0.12277810323274337	lower_right	2.9502930641174316	-5.265722549868228	-5.4080745752703345	0.05799943296483421	0.1423520254021069	0.7903082936323264	True
6	1639.6478481292725	True	True	False	False	0.12277810323274337	lower_right	2.7930030822753906	-0.36667055765971224	-0.6012698497218516	0.09558435066252464	0.23459929206213914	-0.9034149155802766	True
7	1652.6732890605927	True	True	False	False	0.12277810323274337	lower_right	6.521780014038086	-3.577106704019925	-3.7792952522951113	0.08237902565009968	0.20218854827518618	-0.956907095914908	False
8	1671.6726989746094	True	True	False	False	0.12277810323274337	lower_right	5.099260091781616	-5.918807562914974	-5.750905490358651	-0.06840945869494511	-0.1679020725563234	0.9226206201960292	False
9	1686.9188120365143	True	True	False	False	0.12277810323274337	lower_right	2.7420709133148193	-4.825929812324238	-4.962249943841152	0.055541818301066685	0.13632013151691424	0.8576994190329443	False
10	1701.5479490756989	True	True	False	False	0.12277810323274337	lower_right	3.3968300819396973	-6.011973090358996	-6.053872679510338	0.01707142842100635	0.04189958915134184	0.9030325761861762	False
11	1715.543046951294	True	True	False	False	0.12277810323274337	lower_right	2.904832124710083	-1.433954175568025	-1.2258936922801944	-0.0847714672060082	-0.20806048328783078	-0.8657260682321254	False
12	1729.7883501052856	True	True	False	True	0.12277810323274337	lower_right	4.179378986358643	-1.504403035229231	-1.2759699935507989	-0.09307199423651692	-0.22843304167843215	1.0261030513789628	True
13	1745.6354310512543	True	True	False	False	0.12277810323274337	lower_right	2.7243361473083496	-4.732055217113336	-4.515123466454769	-0.08838594670307705	-0.21693175065856707	0.9471066056921196	False
14	1759.0464451313019	True	True	False	False	0.12277810323274337	lower_right	3.038012981414795	-2.657084728640692	-2.6398373059025984	-0.007027232215969682	-0.017247422738093654	-0.8049662795686372	False
15	1772.6913290023804	True	True	False	False	0.12277810323274337	lower_right	3.121134042739868	-0.12258402562502901	-0.4129347134783887	0.11829951283710498	0.2903506878533597	-1.026661466038465	False
16	1787.0858790874481	True	True	False	False	0.12277810323274337	lower_right	2.8974990844726562	-0.14460650489934768	-6.1927281665313325	-0.09577354529306101	-0.2350636455476014	-0.8387229059723416	False
17	1801.2154150009155	True	True	False	False	0.12277810323274337	lower_right	2.8484439849853516	-4.7965852032075835	-4.55255813200107	-0.09942557345473167	-0.24402707120651357	0.8208038474514938	False
18	1813.692584991455	True	True	False	True	0.12277810323274337	lower_right	3.057375907897949	-5.8375806024508154	-5.7141507124320485	-0.05028986143174592	-0.12342989001876692	-0.9749003541073293	True
19	1827.8545401096344	True	True	False	False	0.12277810323274337	lower_right	3.5544121265411377	-5.402023845933627	-5.656368816842817	0.10362946398915052	0.25434497090919006	0.8930726584292241	False
20	1842.4827029705048	True	True	False	False	0.12277810323274337	lower_right	4.698470830917358	-1.474016821482242	-0.9833806620490253	-0.1999031552855544	-0.4906361594332167	0.8342478559195992	False
21	1857.8298599720001	True	True	False	True	0.12277810323274337	lower_right	3.048661947250366	-5.002330430708186	-5.119710963371171	0.04782513150994864	0.11738053266298465	-0.9518660812727404	True
22	1871.2244999408722	True	True	False	False	0.12277810323274337	lower_right	2.9196579456329346	-3.7302615900301856	-4.058957573023252	0.1339227915975581	0.3286959829930667	0.8248575694969693	False
23	1886.4541110992432	True	True	False	False	0.12277810323274337	lower_right	2.5713579654693604	-1.7170856439168802	-1.972083563993879	0.1038954994135205	0.25499792007699895	-0.9667650056559587	False
24	1900.2322630882263	True	True	False	False	0.12277810323274337	lower_right	3.50834584236145	-1.3884018500491617	-1.2730179529150984	-0.04701162901015803	-0.1153838971340635	-0.8970434228704666	False
25	1916.7295191287994	True	True	False	False	0.12277810323274337	lower_right	3.005647897720337	-2.0277578124456284	-2.014519996311064	-0.005393571516307438	-0.01323781613456454	0.9888495972298297	False
26	1932.0257449150085	True	True	False	False	0.12277810323274337	lower_right	3.5320940017700195	-3.8422808223795197	-3.6825568831364883	-0.06507738741923332	-0.1597239392430314	-0.803615995549136	False
27	1946.904995918274	True	True	False	False	0.12277810323274337	lower_right	2.7944090366363525	-3.947376202623995	-4.005453070970773	0.023662644932318705	0.058076868346778276	-1.0091449568358382	False
28	1961.4172270298004	True	True	False	True	0.12277810323274337	lower_right	5.993282079696655	-5.326553033282304	-5.622825082672216	0.12071209257054916	0.2962720493899127	0.894097042009298	True
29	1978.5316591262817	True	True	False	False	0.12277810323274337	lower_right	2.6786839962005615	-4.4025919672428895	-4.165308060619402	-0.09667816103752626	-0.23728390662348708	0.942915069050893	False
30	1991.7928719520569	True	True	False	False	0.12277810323274337	lower_right	5.103139877319336	-5.823684519432437	-5.827543571674198	0.0015723193342110455	0.003859052241761418	-0.9978786027916378	False
31	2008.8739669322968	True	True	False	False	0.12277810323274337	lower_right	3.1532199382781982	-1.5794796643545719	-1.2933279420308632	-0.1165887003701189	-0.28615172232370867	-0.9410329079848189	False
32	2024.520621061325	True	True	False	False	0.12277810323274337	lower_right	2.773447036743164	-1.952284817559271	-1.8277253995552327	-0.05075007253502027	-0.12455941800403814	-0.9369552872128536	False
33	2039.8501470088959	True	True	False	True	0.12277810323274337	lower_right	3.0779740810394287	-5.636474523566948	-5.947854505549879	0.12686761807986888	0.31137998198293104	0.9280764946286175	True
34	2055.113002061844	True	True	False	False	0.12277810323274337	lower_right	3.0150790214538574	-5.531240471108114	-5.628641374155855	0.03968469806505582	0.09740090304774096	-0.8214398349297374	False
35	2068.9747400283813	True	True	False	False	0.12277810323274337	lower_right	2.995303153991699	-3.920302758819756	-3.7614152628282933	-0.06473658977928953	-0.15888749599146257	-0.9394427481346301	False
36	2084.2042469978333	True	True	False	False	0.12277810323274337	lower_right	3.2949609756469727	-4.701071287149283	-4.931834462425208	0.09402137607358695	0.23076317527592494	-0.9486661840063764	False
37	2097.4655680656433	True	True	False	False	0.12277810323274337	lower_right	3.1048359870910645	-3.485867917367133	-3.5326160626343315	0.019046907903110654	0.04674814526719828	1.0086306367981577	False
38	2113.545692920685	True	True	False	False	0.12277810323274337	lower_right	2.646561861038208	-1.2464414033565505	-1.2348884350139984	-0.00470710276889938	-0.011552968342551928	0.9933006725893592	False
39	2128.825299024582	True	True	False	False	0.12277810323274337	lower_right	3.518385887145996	-4.818897994605367	-4.52404011566797	-0.12013590769274467	-0.294857878937397	0.9698094256070631	False
40	2143.070606946945	True	True	False	False	0.12277810323274337	lower_right	5.669348955154419	-3.880812758375259	-3.855583865795335	-0.010279175584843123	-0.025228892579924	-0.8276644254844691	False
41	2159.5345120429993	True	True	False	False	0.12277810323274337	lower_right	2.88818097114563	-1.5101645908562291	-1.086663172870755	-0.17255000084176672	-0.42350141798547414	-1.0368482920816713	False
42	2175.16437792778	True	True	False	False	0.12277810323274337	lower_right	3.138005018234253	-2.962993051907986	-2.7282644155082685	-0.09563705028668217	-0.23472863639971742	0.81764133579628	False
43	2192.1953599452972	True	True	False	False	0.12277810323274337	lower_right	3.1511600017547607	-4.12275015276961	-3.8547193591789317	-0.10920556979404795	-0.2680307935906785	0.8693512624418697	False
44	2205.3066940307617	True	True	False	False	0.12277810323274337	lower_right	2.5646469593048096	-2.711367389782332	-2.4230021945036717	-0.11749055038530161	-0.2883651952786601	-0.8897320498175509	False
45	2220.502567052841	True	True	False	False	0.12277810323274337	lower_right	3.044252872467041	-4.8664602970745	-5.214602618579667	0.14184594269960996	0.34814232150516666	-0.9555987135078569	False
46	2234.013993024826	True	True	False	False	0.12277810323274337	lower_right	2.9958839416503906	-0.34518116377192243	-0.4377339900856842	0.03770941390069974	0.09255282631376183	0.9382822631453649	False
47	2248.2093789577484	True	True	False	False	0.12277810323274337	lower_right	2.941329002380371	-3.4522186457031143	-3.6516274756759386	0.08124646652504648	0.19940882997282428	-0.8375448377332511	False
48	2263.989371061325	True	True	False	False	0.12277810323274337	lower_right	3.1671972274780273	-4.743032639592437	-4.6058420380297145	-0.05589647970421252	-0.13719060156272267	-0.8138774869263373	False
49	2277.7508981227875	True	True	False	False	0.12277810323274337	lower_right	2.994293212890625	-4.983841816499759	-5.254128963053086	0.11012489069610357	0.27028714655332653	0.8648586364820027	False
50	2292.24648809433	True	True	False	False	0.12277810323274337	lower_right	3.0220940113067627	-5.591923331852266	-5.844513660106879	0.10291455825645059	0.2525903282546125	0.9930020715084792	False
