trial	onset	masked	operant	practice	catch	contrast	stimulus_position	event_t	event_angle	resp_angle	overest_t	overest_angle	initial_offset_angle	aware
10	3371.3975009918213	False	True	False	False	0.07970873501174526	upper_right	2.9736039638519287	-4.902941080370125	-4.643993332431178	-0.10550480406271388	-0.25894774793894726	1.0320740650332894	n/a
11	3384.6589641571045	False	True	False	False	0.07970873501174526	upper_right	4.448362112045288	-0.0340777615371648	-0.4997704627103752	0.18974027610504532	0.4656927011732104	-0.7970325513565076	n/a
12	3398.904145002365	False	True	False	False	0.07970873501174526	upper_right	4.166979074478149	-0.11172173967869092	-0.2620357712751226	0.06124344613028715	0.15031403159643153	0.9602880588327395	n/a
13	3414.850920200348	False	True	False	False	0.07970873501174526	upper_right	4.099493026733398	-2.57938258278927	-2.2689608947229796	-0.1264771740126222	-0.31042168806629045	-0.9597144043030621	n/a
14	3431.081165075302	False	True	False	False	0.07970873501174526	upper_right	3.820013999938965	-5.515333963375824	-5.411587007493451	-0.0422703126001059	-0.10374695588237248	1.0241354286137205	n/a
15	3444.8924980163574	False	True	False	False	0.07970873501174526	upper_right	4.71018385887146	-2.990662952932711	-2.956794403930691	-0.01379928829189514	-0.033868549002019854	0.7947230197933227	n/a
16	3459.6717760562897	False	True	False	False	0.07970873501174526	upper_right	3.9530391693115234	-3.12522361534943	-3.0297546582443142	-0.038897552473874754	-0.09546895710511594	-0.9476379786571494	n/a
17	3474.050868988037	False	True	False	False	0.07970873501174526	upper_right	4.121316909790039	-1.6502355742984198	-1.6509911524213159	0.00030785022246656955	0.0007555781228960612	1.0239435881847088	n/a
18	3489.9975020885468	False	True	False	False	0.07970873501174526	upper_right	4.295732021331787	-5.19839989011643	-5.125972313168742	-0.029509649631726514	-0.07242757694768809	0.9560005107697829	n/a
19	3504.9098720550537	False	True	False	False	0.07970873501174526	upper_right	5.290709972381592	-0.0070092184377568145	-6.203350917771734	-0.03538326902928051	-0.08684360784560852	1.0317757731831272	n/a
20	3520.706633090973	False	True	False	False	0.07970873501174526	upper_right	5.0856711864471436	-1.5257102286391673	-1.4000456716860512	-0.05120034665098606	-0.12566455695311607	-0.8192676083844481	n/a
21	3537.854574203491	False	True	False	False	0.07970873501174526	upper_right	5.379721164703369	-2.3153858331021655	-2.247020630096202	-0.02785448958433283	-0.0683652030059636	0.8169478274941627	n/a
22	3553.7346591949463	False	True	False	False	0.07970873501174526	upper_right	3.2466039657592773	-1.5085227573017663	-1.4416379491090603	-0.02725132247455351	-0.06688480819270604	0.7909237400747262	n/a
23	3566.529410123825	False	True	False	False	0.07970873501174526	upper_right	4.508569955825806	-2.6152434172007677	-2.2799970332355706	-0.1365916650540663	-0.3352463839651971	-1.0207926325257541	n/a
24	3582.87584400177	False	True	False	False	0.07970873501174526	upper_right	4.834780931472778	-1.7565968530964824	-1.5952455780793635	-0.06574042366247512	-0.1613512750171191	0.8792542837475965	n/a
25	3597.989039182663	False	True	False	False	0.07970873501174526	upper_right	4.999428987503052	-3.4918995874905505	-3.352295427615365	-0.056879851828037085	-0.13960415987518537	-0.8912309295839717	n/a
26	3613.7853701114655	False	True	False	False	0.07970873501174526	upper_right	3.4763879776000977	-1.5115445021145435	-1.5373202100975123	0.010501968223187653	0.025775707982968576	0.9621079194153808	n/a
27	3627.6973280906677	False	True	False	False	0.07970873501174526	upper_right	3.75498104095459	-4.018530026299708	-3.8663379411894465	-0.062008633970587174	-0.15219208511026183	0.827143631779966	n/a
