trial	onset	masked	operant	practice	catch	contrast	stimulus_position	event_t	event_angle	resp_angle	overest_t	overest_angle	initial_offset_angle	aware
14	1030.5191731452942	True	False	False	False	0.0	upper_right	3.803652048110962	-6.063008506781001	-6.118861504308091	0.02275655844591562	0.055852997527090054	0.9136228604165968	False
15	1045.83212018013	True	False	False	False	0.0	upper_right	4.5163750648498535	-1.322326338406417	-1.2034816974788298	-0.048421662882833595	-0.11884464092758718	0.8490194959611499	False
16	1062.4462611675262	True	False	False	False	0.0	upper_right	3.794377088546753	-1.5584770106535935	-1.4380393834447147	-0.04907070388365303	-0.12043762720887852	0.7892532507270161	True
17	1077.3087480068207	True	False	False	True	0.0	upper_right	3.8620781898498535	-3.2611931555981197	-3.2186088527834946	-0.017350405865138425	-0.04258430281462511	0.9016135440306122	True
18	1093.3723192214966	True	False	False	False	0.0	upper_right	4.904000997543335	-3.2447719408835844	-3.2766858340678464	0.013002889865170023	0.031913893184261966	-0.823447979733274	False
19	1111.921308040619	True	False	False	False	0.0	upper_right	4.364238977432251	-3.1717256575499277	-2.8787135759765747	-0.11938386219019467	-0.293012081573353	-0.977124010795989	False
20	1128.3685371875763	True	False	False	False	0.0	upper_right	4.081146955490112	-1.5393716471823593	-1.398635285914933	-0.05734115217530275	-0.14073636126742617	0.9261345246648721	False
21	1144.6826071739197	True	False	False	True	0.0	upper_right	3.4794199466705322	-5.590224622221466	-5.441058768570161	-0.06077563634976632	-0.1491658536513052	-0.9675721599294083	True
22	1160.81290102005	True	False	False	False	0.0	upper_right	5.5132060050964355	-2.111844399013237	-2.292538847472285	0.07362154153349429	0.18069444845904803	-1.045859612826578	False
23	1179.1615540981293	True	False	False	False	0.0	upper_right	4.788635015487671	-1.2853953483515514	-1.321907723057408	0.014876479791259077	0.036512374705856665	0.8777401748739827	False
24	1195.3752481937408	True	False	False	False	0.0	upper_right	3.5982298851013184	-4.687121996775703	-4.6132145338344115	-0.03011260942972837	-0.07390746294129169	-0.8342091634869717	False
25	1210.6214480400085	True	False	False	False	0.0	upper_right	3.5799179077148438	-4.580983973798256	-4.603752959507142	0.009276919359380378	0.02276898570888619	-0.9677011510464034	False
26	1226.568242073059	True	False	False	False	0.0	upper_right	4.232280969619751	-1.6424983031889875	-1.7078708727456355	0.026635181024151786	0.06537256955664805	-0.9857610422880525	False
27	1244.2832012176514	True	False	False	False	0.0	upper_right	4.88244891166687	-3.3028716647517555	-3.01024111182407	-0.11922841343527842	-0.29263055292768536	0.795776251354192	False
28	1261.231171131134	True	False	False	False	0.0	upper_right	6.572494983673096	-1.6053417672988974	-1.481118279850095	-0.050613202113512765	-0.1242234874488024	0.9157575739977906	False
29	1282.6993939876556	True	False	False	False	0.0	upper_right	4.825203895568848	-3.9316411796173547	-4.021782252027817	0.03672677695930773	0.09014107241046254	-0.8080440811409144	False
30	1300.3473041057587	True	False	False	False	0.0	upper_right	4.7603349685668945	-5.516497365044737	-5.320392390001504	-0.07990035492619081	-0.19610497504323288	0.8403769059551766	False
31	1315.5601320266724	True	False	False	False	0.0	upper_right	5.667768955230713	-4.249129197884971	-4.070991975466596	-0.07257963391115456	-0.17813722241837482	0.8960402311488731	False
32	1333.2417571544647	True	False	False	False	0.0	upper_right	4.56840705871582	-6.23655815931741	-6.072615148160594	-0.06679639196410136	-0.16394301115681653	0.838894557826472	False
33	1350.6063899993896	True	False	False	False	0.0	upper_right	4.629458904266357	-1.4453872603157123	-1.2573862383754846	-0.07659850738717468	-0.18800102194022772	0.8384088760037375	False
34	1367.7375981807709	True	False	False	False	0.0	upper_right	3.5966179370880127	-3.328353486012574	-2.962697156809467	-0.14898179139971032	-0.365656329203107	0.942433105448127	False
35	1382.400484085083	True	False	False	False	0.0	upper_right	4.489767074584961	-1.7642422838921306	-1.5795296956630247	-0.07525867895797761	-0.18471258822910563	-1.0363361189278892	False
36	1400.6654510498047	True	False	False	False	0.0	upper_right	3.945774793624878	-0.043391676785505595	-0.023596000555161485	-0.0080654840931993	-0.01979567623034395	0.8297375322339318	False
37	1416.3453350067139	True	False	False	False	0.0	upper_right	4.787292957305908	-4.927315816186859	-4.616806512653367	-0.12651287176544482	-0.3105093035334914	0.9731890039000658	False
38	1432.8434391021729	True	False	False	False	0.0	upper_right	3.664823055267334	-1.7872753380143251	-1.4620397648774484	-0.13251289378319256	-0.3252355731368768	-0.840589825656229	False
39	1449.907002210617	True	False	False	False	0.0	upper_right	4.589008808135986	-4.644092612442126	-4.669388437664644	0.010306446396805986	0.02529582522251772	0.8889567243573055	False
40	1467.0380580425262	True	False	False	False	0.0	upper_right	3.726423978805542	-0.1805136274400203	-6.243339734014608	-0.08978241544208446	-0.22035920060499947	-0.9393302750365421	False
41	1482.7851099967957	True	False	False	False	0.0	upper_right	5.35074520111084	-6.125602842816102	-5.783314546636188	-0.13946079820681237	-0.3422882961799143	0.9252009955764348	False
42	1500.132592201233	True	False	False	True	0.0	upper_right	5.9200239181518555	-1.033202632506515	-1.073232985769332	0.016309833204459796	0.04003035326281701	-0.9051955176303154	True
43	1519.1486060619354	True	False	False	False	0.0	upper_right	3.785162925720215	-6.102826568159481	-6.27110002066418	0.06856077249859129	0.1682734525046996	0.9607364073790874	False
44	1533.8109130859375	True	False	False	True	0.0	upper_right	4.651274919509888	-3.8127072345675295	-3.8316444154682863	0.007715701628367043	0.0189371809007568	-1.0068208082990833	True
45	1551.79278922081	True	False	False	False	0.0	upper_right	3.7205398082733154	-0.8804961612296722	-0.7970621462727457	-0.03399407591013878	-0.08343401495692637	0.9731428719305929	False
46	1568.4400510787964	True	False	False	False	0.0	upper_right	4.044818162918091	-1.454257362673097	-1.1291637111574717	-0.13245506971265486	-0.3250936515156253	-0.810052131519755	False
47	1585.8880500793457	True	False	False	False	0.0	upper_right	3.4372241497039795	-3.1682780078757844	-2.758616589537138	-0.16691107768993887	-0.4096614183386462	0.912807116765153	False
48	1602.869472026825	True	False	False	False	0.0	upper_right	5.168433904647827	-5.921948462017241	-5.829905865862075	-0.03750152743195084	-0.0920425961551663	0.987887376280345	False
49	1619.2494912147522	True	False	False	True	0.0	upper_right	6.039675951004028	-4.044927314993997	-3.974981859264568	-0.028498342466953954	-0.06994545572942856	-0.7890837854864989	True
50	1637.0311150550842	True	False	False	False	0.0	upper_right	3.204556941986084	-0.12304564211347024	-6.270748325818598	-0.055200586826286716	-0.13548262347445927	0.8963370942657063	False
1	1657.5539162158966	True	True	True	False	0.07970873501174526	upper_right	4.74441385269165	-1.6041447781216167	-1.4855365636630613	-0.048325334073299725	-0.1186082144585554	-0.8324598740305549	False
2	1677.6319382190704	True	True	True	False	0.07970873501174526	upper_right	2.839015007019043	-0.751561346088169	-0.7006866622325807	-0.020728210979467133	-0.050874683855588465	-1.0106400213612716	False
3	1695.196694135666	True	True	True	True	0.07970873501174526	upper_right	3.799525022506714	-4.944823725044666	-4.955597245063623	0.0043895269517222925	0.01077352001895715	0.8727994138031372	True
4	1713.6289501190186	True	True	True	False	0.07970873501174526	upper_right	3.0927791595458984	-3.173321543860728	-3.0536438206886496	-0.04876109112529857	-0.11967772317207848	0.8621244245087532	False
5	1730.3930451869965	True	True	True	False	0.07970873501174526	upper_right	3.4788918495178223	-5.038276414044536	-4.812844726641201	-0.09184913249225678	-0.22543168740333552	-0.8115393252073165	False
6	1750.9870390892029	True	True	False	False	0.07970873501174526	upper_right	3.972301959991455	-0.09086787915998684	-6.109916028628135	-0.10761915981828855	-0.2641371577114384	0.8409139339564172	False
7	1769.0588819980621	True	True	False	False	0.07970873501174526	upper_right	3.502692937850952	-1.4005651606933265	-1.204320554417397	-0.07995724580847866	-0.19624460627592955	0.8773320760971519	False
8	1783.638256072998	True	True	False	False	0.07970873501174526	upper_right	3.539777994155884	-5.445348575984125	-5.3720148270513715	-0.02987885731355594	-0.0733337489327539	0.938498913300221	False
9	1800.869103193283	True	True	False	False	0.07970873501174526	upper_right	6.233021020889282	-0.020320794591174973	-6.09207770630341	-0.08614367807645952	-0.21142839546735104	0.7882051717123296	False
10	1817.3830242156982	True	True	False	False	0.07970873501174526	upper_right	3.4674830436706543	-3.168741658157739	-2.8202830921353237	-0.1419747923076632	-0.3484585660224151	-1.0259882199231507	False
11	1834.0136890411377	True	True	False	False	0.07970873501174526	upper_right	4.927969932556152	-4.909567950194326	-4.704837469038544	-0.08341470227846338	-0.20473048115578152	-0.8751919935156676	False
12	1852.2456421852112	True	True	False	False	0.07970873501174526	upper_right	4.023790121078491	-1.4495443516277557	-1.3669956975662112	-0.033633347429062856	-0.08254865406154455	-0.8869272038821895	False
13	1869.8438642024994	True	True	False	False	0.07970873501174526	upper_right	4.0960469245910645	-6.198541118285593	-6.168594962131275	-0.012201161673117673	-0.029946156154318615	-0.8474908545162619	False
14	1886.4578549861908	True	True	False	False	0.07970873501174526	upper_right	3.7060108184814453	-2.5992184652170636	-2.53020470609801	-0.02811873511718583	-0.06901375911905339	0.8298682299103478	False
15	1902.0543200969696	True	True	False	True	0.07970873501174526	upper_right	3.7670578956604004	-0.5618310104940267	-0.6916306367010565	0.052885125433162435	0.12979962620702956	0.9869383873736987	True
16	1918.5849540233612	True	True	False	False	0.07970873501174526	upper_right	4.02324104309082	-4.7330019432182135	-4.58342204564932	-0.060944333018287916	-0.14957989756889312	1.0147450619363807	False
17	1935.8160769939423	True	True	False	False	0.07970873501174526	upper_right	4.149097919464111	-4.874915117233189	-4.897573713820273	0.009231942784920323	0.02265859658708358	-1.010542223985397	False
18	1952.563558101654	True	True	False	True	0.07970873501174526	upper_right	3.6467230319976807	-0.9365302916398504	-0.8568389102929685	-0.032469189793734324	-0.07969138134688158	-0.9020563228999252	True
19	1968.743884086609	True	True	False	False	0.07970873501174526	upper_right	4.252058982849121	-3.1972130142671915	-2.8027504826446368	-0.16071849413701803	-0.39446253162255474	0.7871616133212915	False
20	1982.805831193924	True	True	False	False	0.07970873501174526	upper_right	2.943509101867676	-1.518457846176961	-1.3975160937570557	-0.04927610297298973	-0.12094175241990524	1.0045146862420316	False
21	1998.4856112003326	True	True	False	False	0.07970873501174526	upper_right	2.6424429416656494	-1.6205544379994028	-1.4608160790317357	-0.06508326254359502	-0.15973835896766708	-0.8710967304914982	False
22	2013.3314681053162	True	True	False	False	0.07970873501174526	upper_right	3.7334940433502197	-4.84790257634411	-4.653522305641118	-0.07919764716011982	-0.19438027070299135	0.900011433130362	False
23	2027.9603900909424	True	True	False	False	0.07970873501174526	upper_right	4.649738073348999	-3.193499253987447	-3.1033532806685136	-0.03672877376905829	-0.09014597331893359	1.0228062923534342	False
24	2045.9422821998596	True	True	False	False	0.07970873501174526	upper_right	3.527445077896118	-4.829488080008339	-4.648152216625135	-0.0738828774842202	-0.18133586338320384	-0.8863147649851606	False
25	2061.6221141815186	True	True	False	False	0.07970873501174526	upper_right	5.535244941711426	-3.117440261523827	-3.0744910888540224	-0.01749906721819315	-0.04294917266980436	0.9081143370373342	False
26	2079.1202940940857	True	True	False	True	0.07970873501174526	upper_right	3.376492977142334	-4.040549478745355	-3.766009945077822	-0.11185746907476903	-0.2745395336675327	1.0292580813072927	True
27	2094.3330562114716	True	True	False	False	0.07970873501174526	upper_right	4.667770862579346	-2.7846685411499585	-2.7037961962222554	-0.0329503576439724	-0.08087234492770312	-1.0051860528953664	False
28	2111.1139130592346	True	True	False	False	0.07970873501174526	upper_right	4.436614990234375	-3.1865885030643426	-2.999274335636686	-0.07631865768257129	-0.1873141674276564	-0.7944335368191862	False
29	2128.044867992401	True	True	False	False	0.07970873501174526	upper_right	4.314933776855469	-0.07960569474751544	-6.124436862781395	-0.09711421299571843	-0.2383541391457058	0.9133056858153615	False
30	2143.6916270256042	True	True	False	False	0.07970873501174526	upper_right	3.9022510051727295	-5.069882387247322	-4.984136658347092	-0.034935952904932385	-0.08574572890023013	-0.8837301290434566	False
31	2159.6214950084686	True	True	False	False	0.07970873501174526	upper_right	4.89745306968689	-3.1574451941855326	-2.934274956717841	-0.09092773489657649	-0.22317023746769138	-0.8935677761130882	False
32	2177.619971036911	True	True	False	False	0.07970873501174526	upper_right	3.909230947494507	-0.07619672091678531	-6.187544048166549	-0.07001309162689837	-0.17183797992982264	0.865197296054105	False
33	2192.5992782115936	True	True	False	False	0.07970873501174526	upper_right	4.5928051471710205	-2.570448050594944	-2.5587417255452842	-0.004769585912560236	-0.01170632504965985	-0.85345883931787	False
34	2209.4468190670013	True	True	False	False	0.07970873501174526	upper_right	3.5754261016845703	-6.102143049110433	-6.211789615575823	0.044674030197813346	0.10964656646538984	0.9273244461452629	False
35	2226.1275742053986	True	True	False	False	0.07970873501174526	upper_right	7.324612855911255	-1.3948356577897751	-1.2215948578822753	-0.07058465190520986	-0.17324079990750008	1.032270041123456	False
36	2245.093905210495	True	True	False	False	0.07970873501174526	upper_right	4.43130898475647	-4.793317597031947	-4.819114092164509	0.010510437669870833	0.025796495132562214	-1.0136801225308756	False
37	2263.1420872211456	True	True	False	False	0.07970873501174526	upper_right	3.895443916320801	-2.452426150969103	-2.2768985971374156	-0.07151635927332302	-0.1755275538316874	-0.8982589976882966	False
38	2279.188950061798	True	True	False	False	0.07970873501174526	upper_right	4.20856785774231	-6.250897162721437	-6.039916547444607	-0.0859612360137652	-0.21098061527683054	0.9595632397649936	False
39	2294.101534128189	True	True	False	True	0.07970873501174526	upper_right	3.3267741203308105	-5.461672589730107	-5.356455862153084	-0.04286915146198159	-0.10521672757702305	0.8722071215198135	True
40	2308.5637950897217	True	True	False	False	0.07970873501174526	upper_right	4.0889599323272705	-0.12569929393177137	-6.066107312197397	-0.13966003177035685	-0.3427772889139611	-0.9580384192130526	False
41	2325.9785690307617	True	True	False	False	0.07970873501174526	upper_right	2.7413830757141113	-1.6061647994107249	-1.3791386650001165	-0.092498768646383	-0.22702613441060837	0.8774339884741181	False
42	2340.5741171836853	True	True	False	False	0.07970873501174526	upper_right	9.559216976165771	-3.1331404820468194	-3.1204994062577107	-0.0051504376264599715	-0.012641075789108669	0.9084858559143525	False
43	2362.3257751464844	True	True	False	False	0.07970873501174526	upper_right	3.199100971221924	-1.454684001435373	-1.2946527642657888	-0.0652025918583061	-0.16003123716958445	-0.9505708532596308	False
44	2378.072461128235	True	True	False	False	0.07970873501174526	upper_right	5.481428861618042	-3.144641751752014	-2.8819958797400846	-0.1070115553622524	-0.26264587201192935	-1.013626143508955	False
45	2395.970883131027	True	True	False	True	0.07970873501174526	upper_right	4.460543870925903	-4.035605102555326	-3.994898002851166	-0.016585564510340465	-0.04070709970416031	0.8138334167985489	True
46	2412.4848210811615	True	True	False	False	0.07970873501174526	upper_right	4.777771949768066	-1.515771394963636	-1.3613499873962025	-0.06291694165392697	-0.15442140756743328	-0.8580059124370998	False
47	2428.514974117279	True	True	False	False	0.07970873501174526	upper_right	4.798975944519043	-1.754897208020978	-1.3296502146415214	-0.1732612122401459	-0.4252469933794565	0.983616000169828	False
48	2445.2795782089233	True	True	False	False	0.07970873501174526	upper_right	2.9804599285125732	-1.4554433491448786	-1.5333426753941428	0.03173904086041259	0.07789932624926443	-0.9737441063744912	False
49	2459.391002178192	True	True	False	False	0.07970873501174526	upper_right	4.1375861167907715	-1.6167927339861414	-1.8187715519024867	0.08229357381438522	0.2019788179163453	0.8349921946943446	False
50	2476.205201148987	True	True	False	False	0.07970873501174526	upper_right	4.4681479930877686	-3.3620138000354913	-3.1414220938651436	-0.08987714673173963	-0.22059170617034773	0.8280480981730817	False
